target_url,target_url_domain,final_url,final_url_domain,final_url_website,canonical_link,final_url_mimetype,final_url_live,target_url_redirects,final_url_same_domain,final_url_same_website,target_url_agency_owner,target_url_bureau_owner,target_url_branch,final_url_status_code,target_url_404_test,scan_date,scan_date,primary_scan_status,not_found_scan_status,robots_txt_scan_status,sitemap_xml_scan_status,dns_scan_status,dns_ipv6,dns_hostname,source_list_federal_domains,source_list_dap,source_list_pulse,source_list_other,cms,cloud_dot_gov_pages,uswds_favicon,uswds_favicon_in_css,uswds_publicsans_font,uswds_count,uswds_usa_classes,uswds_inline_css,uswds_string,uswds_string_in_css,uswds_semantic_version,uswds_version,og_article_published_final_url,og_article_modified_final_url,og_title_final_url,og_description_final_url,main_element_present_final_url,robots_txt_final_url,robots_txt_detected,robots_txt_final_url_live,robots_txt_target_url_redirects,robots_txt_final_url_status_code,robots_txt_final_url_mimetype,robots_txt_final_url_filesize_in_bytes,robots_txt_crawl_delay,robots_txt_sitemap_locations,sitemap_xml_final_url,sitemap_xml_detected,sitemap_xml_final_url_live,sitemap_xml_target_url_redirects,sitemap_xml_final_url_status_code,sitemap_xml_final_url_mimetype,sitemap_xml_final_url_filesize_in_bytes,sitemap_xml_count,sitemap_xml_pdf_count,third_party_service_domains,third_party_service_count,login_detected,dap_detected_final_url,dap_parameters_final_url
apdcares.org,apdcares.org,,,,,,,,,,,,,,TRUE,2023-03-16 10:25:11,2023-03-16 10:28:59,invalid_ssl_cert,completed,invalid_ssl_cert,invalid_ssl_cert,completed,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
apscservices.info,apscservices.info,,,,,,,,,,,,,,,2023-03-16 10:25:11,2023-03-16 10:28:59,dns_resolution_error,unknown_error,dns_resolution_error,dns_resolution_error,completed,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
arbenefits.org,arbenefits.org,,,,,,,,,,,,,,,2023-03-16 10:25:11,2023-03-16 10:29:00,dns_resolution_error,unknown_error,dns_resolution_error,dns_resolution_error,completed,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ardsleyvillage.com,ardsleyvillage.com,,,,,,,,,,,,,,FALSE,2023-03-16 10:25:11,2023-03-16 10:29:00,invalid_ssl_cert,completed,invalid_ssl_cert,invalid_ssl_cert,completed,FALSE,amazonaws.com,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
albanymo.net,albanymo.net,,,,,,,,,,,,,,,2023-03-16 10:25:11,2023-03-16 10:29:39,timeout,unknown_error,timeout,timeout,completed,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
almawisconsin.com,almawisconsin.com,,,,,,,,,,,,,,,2023-03-16 10:25:11,2023-03-16 10:30:03,timeout,unknown_error,timeout,timeout,completed,FALSE,awsglobalaccelerator.com,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
alsde.edu,alsde.edu,,,,,,,,,,,,,,,2023-03-16 10:25:11,2023-03-16 10:30:05,timeout,unknown_error,timeout,timeout,completed,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
argylewi.org,argylewi.org,https://argylewi.org/,argylewi.org,argylewi.org,,text/html,TRUE,FALSE,TRUE,TRUE,,,,200,TRUE,2023-03-16 10:25:11,2023-03-16 10:30:07,completed,completed,completed,completed,completed,TRUE,,FALSE,FALSE,FALSE,FALSE,,FALSE,0,0,0,0,0,0,0,0,,0,,,,,FALSE,https://argylewi.org/robots.txt,FALSE,FALSE,FALSE,404,text/html,,,,https://argylewi.org/sitemap.xml,FALSE,FALSE,FALSE,404,text/html,,,,ssl.google-analytics.com,1,,FALSE,
arizonaguide.com,arizonaguide.com,https://www.statelocalgov.net/state-az.cfm,statelocalgov.net,www.statelocalgov.net,,text/html,TRUE,TRUE,FALSE,FALSE,,,,200,FALSE,2023-03-16 10:25:11,2023-03-16 10:30:10,completed,completed,completed,completed,completed,FALSE,,FALSE,FALSE,FALSE,FALSE,,FALSE,0,0,0,0,0,0,0,0,,0,,,,,FALSE,https://www.statelocalgov.net/state-az.cfm,FALSE,TRUE,TRUE,200,text/html,,,,https://www.statelocalgov.net/state-az.cfm,FALSE,TRUE,TRUE,200,text/html,,,,"ajax.googleapis.com,cdn.jsdelivr.net,in.getclicky.com,statelocal.co,statelocalgov.net,static.getclicky.com",6,,FALSE,
arfireprotection.org,arfireprotection.org,,,,,,,,,,,,,,,2023-03-16 10:25:11,2023-03-16 10:30:15,timeout,unknown_error,timeout,timeout,completed,FALSE,amazonaws.com,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
arguard.org,arguard.org,,,,,,,,,,,,,,,2023-03-16 10:25:11,2023-03-16 10:30:54,timeout,unknown_error,timeout,timeout,completed,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
arkansasctf.org,arkansasctf.org,https://www.arkansasctf.org/,arkansasctf.org,www.arkansasctf.org,https://www.arkansasctf.org/,text/html,TRUE,TRUE,TRUE,FALSE,,,,200,,2023-03-16 10:25:11,2023-03-16 10:30:57,completed,unknown_error,dns_resolution_error,dns_resolution_error,completed,FALSE,,FALSE,FALSE,FALSE,FALSE,WordPress,FALSE,0,0,0,0,0,0,0,0,,0,,,Ξ NEW88™ ?️ TRANG CHỦ NHÀ CÁI NEW88 Ξ ĐĂNG KÝ NEW88 CHÍNH THỨC 2023 NHIỀU KHUYẾN MÃI | NEW88 | Epicjackpot,"TRANG CHỦ NHÀ CÁI NEW88. TRANG CHÍNH THỨC ĐĂNG KÝ NEW88, TẢI APP NEW88, NẠP RÚT TIỀN NHÀ CÁI NEW88. KHUYẾN MÃI NEW88 MỚI NHẤT 12/18/2023. THAM GIA NHÓM HÔ ZALO NEW88, NHÓM HÔ TELEGRAM NEW88 ĐỂ NHẬN HƯỚNG DẪN TĂNG TỶ LỆ THẮNG LÊN ĐẾN 90%",FALSE,,,,,,,,,,,,,,,,,,,www.matomodata.com,1,"""password""",FALSE,
arkansased.org,arkansased.org,,,,,,,,,,,,,,,2023-03-16 10:25:11,2023-03-16 10:30:59,connection_refused,unknown_error,connection_refused,connection_refused,completed,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
arkansasethics.com,arkansasethics.com,https://www.arkansasethics.com/,arkansasethics.com,www.arkansasethics.com,https://www.arkansasethics.com/,text/html,TRUE,TRUE,TRUE,FALSE,,,,200,TRUE,2023-03-16 10:25:11,2023-03-16 10:31:02,completed,completed,completed,completed,completed,FALSE,,FALSE,FALSE,FALSE,FALSE,WordPress,FALSE,0,0,0,0,0,0,0,0,,0,,,Arkansas Ethics | Financial Interest Campaign finance Lobbyist,"Enforcement agency Arkansas’ ethics and disclosure laws concerning candidates, state and local officials, lobbyists and committees, initiatives, referendum",FALSE,https://www.arkansasethics.com/robots.txt,TRUE,TRUE,TRUE,200,text/plain,120,,https://www.arkansasethics.com/sitemap.xml,https://arkansasethics.com/sitemap.xml,TRUE,TRUE,FALSE,200,text/xml,49293,0,0,"cdnjs.cloudflare.com,fonts.googleapis.com,fonts.gstatic.com,www.google-analytics.com,www.googletagmanager.com",5,,FALSE,
argyleny.com,argyleny.com,,,,,,,,,,,,,,,2023-03-16 10:25:11,2023-03-16 10:31:18,timeout,unknown_error,timeout,timeout,completed,TRUE,amazonaws.com,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
armedforcessports.com,armedforcessports.com,,,,,,,,,,,,,,,2023-03-16 10:25:11,2023-03-16 10:31:18,connection_refused,unknown_error,connection_refused,connection_refused,completed,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aroptometry.org,aroptometry.org,,,,,,,,,,,,,,,2023-03-16 10:25:11,2023-03-16 10:31:19,dns_resolution_error,unknown_error,dns_resolution_error,dns_resolution_error,completed,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
artesiansd.com,artesiansd.com,,,,,,,,,,,,,,TRUE,2023-03-16 10:25:11,2023-03-16 10:31:19,invalid_ssl_cert,completed,invalid_ssl_cert,invalid_ssl_cert,completed,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
arizonaworkforceconnection.com,arizonaworkforceconnection.com,,,,,,,,,,,,,,,2023-03-16 10:25:11,2023-03-16 10:31:25,timeout,unknown_error,timeout,timeout,completed,FALSE,awsglobalaccelerator.com,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
asdd.com,asdd.com,,,,,,,,,,,,,,,2023-03-16 10:25:11,2023-03-16 10:31:26,unknown_error,unknown_error,unknown_error,unknown_error,completed,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
asgteo.com,asgteo.com,,,,,,,,,,,,,,,2023-03-16 10:25:11,2023-03-16 10:31:26,dns_resolution_error,unknown_error,dns_resolution_error,dns_resolution_error,completed,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ashgrovemo.org,ashgrovemo.org,,,,,,,,,,,,,,TRUE,2023-03-16 10:25:11,2023-03-16 10:31:27,unknown_error,completed,unknown_error,unknown_error,completed,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ascensionparish.net,ascensionparish.net,,,,,,,,,,,,,,TRUE,2023-03-16 10:25:11,2023-03-16 10:31:27,invalid_ssl_cert,completed,invalid_ssl_cert,invalid_ssl_cert,completed,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
askpsc.com,askpsc.com,,,,,,,,,,,,,,,2023-03-16 10:25:11,2023-03-16 10:31:27,unknown_error,unknown_error,unknown_error,unknown_error,completed,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
atascadero.org,atascadero.org,,,,,,,,,,,,,,,2023-03-16 10:25:11,2023-03-16 10:31:28,unknown_error,unknown_error,unknown_error,unknown_error,completed,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ark-ives.com,ark-ives.com,,,,,,,,,,,,,,,2023-03-16 10:25:11,2023-03-16 10:31:31,timeout,unknown_error,timeout,timeout,completed,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
athensal.us,athensal.us,,,,,,,,,,,,,,,2023-03-16 10:25:11,2023-03-16 10:31:36,connection_reset,unknown_error,connection_reset,connection_reset,completed,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
athensclarkecounty.com,athensclarkecounty.com,,,,,,,,,,,,,,TRUE,2023-03-16 10:25:11,2023-03-16 10:31:37,invalid_ssl_cert,completed,invalid_ssl_cert,invalid_ssl_cert,completed,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
arkidsfirst.com,arkidsfirst.com,,,,,,,,,,,,,,,2023-03-16 10:25:11,2023-03-16 10:32:17,timeout,unknown_error,timeout,timeout,completed,FALSE,awsglobalaccelerator.com,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
atlanticcoastcfc.org,atlanticcoastcfc.org,,,,,,,,,,,,,,,2023-03-16 10:25:11,2023-03-16 10:32:17,dns_resolution_error,unknown_error,dns_resolution_error,dns_resolution_error,completed,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
auburnnh.us,auburnnh.us,,,,,,,,,,,,,,FALSE,2023-03-16 10:25:11,2023-03-16 10:32:17,invalid_ssl_cert,completed,invalid_ssl_cert,invalid_ssl_cert,completed,FALSE,amazonaws.com,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
audubonparknj.org,audubonparknj.org,,,,,,,,,,,,,,TRUE,2023-03-16 10:25:11,2023-03-16 10:32:18,unknown_error,completed,unknown_error,unknown_error,completed,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ausabletownship.net,ausabletownship.net,,,,,,,,,,,,,,TRUE,2023-03-16 10:25:11,2023-03-16 10:32:18,invalid_ssl_cert,completed,invalid_ssl_cert,invalid_ssl_cert,completed,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
austincounty.com,austincounty.com,,,,,,,,,,,,,,,2023-03-16 10:25:11,2023-03-16 10:32:19,connection_reset,unknown_error,connection_reset,connection_reset,completed,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
auxpa.org,auxpa.org,,,,,,,,,,,,,,,2023-03-16 10:25:11,2023-03-16 10:32:19,connection_refused,unknown_error,connection_refused,connection_refused,completed,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
avalonboro.org,avalonboro.org,,,,,,,,,,,,,,,2023-03-16 10:25:11,2023-03-16 10:32:20,dns_resolution_error,unknown_error,dns_resolution_error,dns_resolution_error,completed,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
avonpark.cc,avonpark.cc,,,,,,,,,,,,,,TRUE,2023-03-16 10:25:11,2023-03-16 10:32:21,invalid_ssl_cert,completed,invalid_ssl_cert,invalid_ssl_cert,completed,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aww.aww-sp.com,aww-sp.com,,,,,,,,,,,,,,,2023-03-16 10:25:11,2023-03-16 10:32:21,dns_resolution_error,unknown_error,dns_resolution_error,dns_resolution_error,completed,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
badgerlandcfc.org,badgerlandcfc.org,,,,,,,,,,,,,,,2023-03-16 10:25:11,2023-03-16 10:32:21,dns_resolution_error,unknown_error,dns_resolution_error,dns_resolution_error,completed,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
baldwinpark.com,baldwinpark.com,,,,,,,,,,,,,,,2023-03-16 10:25:11,2023-03-16 10:32:21,dns_resolution_error,unknown_error,dns_resolution_error,dns_resolution_error,completed,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bambergsc.com,bambergsc.com,https://bambergsc.com/,bambergsc.com,bambergsc.com,,text/html,TRUE,FALSE,TRUE,TRUE,,,,200,TRUE,2023-03-16 10:25:11,2023-03-16 10:32:22,completed,completed,completed,completed,completed,FALSE,,FALSE,FALSE,FALSE,FALSE,,FALSE,0,0,0,0,0,0,0,0,,0,,,,,FALSE,https://bambergsc.com/robots.txt,TRUE,TRUE,FALSE,200,text/plain,42,60,,https://bambergsc.com/sitemap.xml,FALSE,FALSE,FALSE,404,text/html,,,,"cdnjs.cloudflare.com,code.jquery.com,fonts.googleapis.com,fonts.gstatic.com,maxcdn.bootstrapcdn.com",5,,FALSE,
bayheadnj.org,bayheadnj.org,,,,,,,,,,,,,,FALSE,2023-03-16 10:25:11,2023-03-16 10:32:23,invalid_ssl_cert,completed,invalid_ssl_cert,invalid_ssl_cert,completed,FALSE,amazonaws.com,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bellportvillage.org,bellportvillage.org,,,,,,,,,,,,,,TRUE,2023-03-16 10:25:11,2023-03-16 10:32:23,invalid_ssl_cert,completed,invalid_ssl_cert,invalid_ssl_cert,completed,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bethlehemtwp.com,bethlehemtwp.com,,,,,,,,,,,,,,TRUE,2023-03-16 10:25:12,2023-03-16 10:32:24,invalid_ssl_cert,completed,invalid_ssl_cert,invalid_ssl_cert,completed,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bloomingdale-ga.com,bloomingdale-ga.com,,,,,,,,,,,,,,,2023-03-16 10:25:12,2023-03-16 10:32:24,connection_refused,unknown_error,connection_refused,connection_refused,completed,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boonegov.com,boonegov.com,,,,,,,,,,,,,,,2023-03-16 10:25:12,2023-03-16 10:32:25,connection_reset,unknown_error,connection_reset,connection_reset,completed,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boundarycountyid.org,boundarycountyid.org,,,,,,,,,,,,,,,2023-03-16 10:25:12,2023-03-16 10:32:25,unknown_error,unknown_error,unknown_error,unknown_error,completed,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
brazoria-county.com,brazoria-county.com,,,,,,,,,,,,,,,2023-03-16 10:25:12,2023-03-16 10:32:35,connection_reset,unknown_error,connection_reset,connection_reset,completed,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aspenpitkin.com,aspenpitkin.com,,,,,,,,,,,,,,,2023-03-16 10:25:11,2023-03-16 10:32:42,timeout,unknown_error,timeout,timeout,completed,FALSE,awsglobalaccelerator.com,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
browardchd.org,browardchd.org,,,,,,,,,,,,,,,2023-03-16 10:25:12,2023-03-16 10:32:43,unknown_error,unknown_error,unknown_error,unknown_error,completed,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
atascosacountytexas.net,atascosacountytexas.net,,,,,,,,,,,,,,,2023-03-16 10:25:11,2023-03-16 10:32:43,timeout,unknown_error,timeout,timeout,completed,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
buxton.me.us,me.us,,,,,,,,,,,,,,FALSE,2023-03-16 10:25:12,2023-03-16 10:32:43,invalid_ssl_cert,completed,invalid_ssl_cert,invalid_ssl_cert,completed,FALSE,amazonaws.com,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
carmelny.org,carmelny.org,,,,,,,,,,,,,,FALSE,2023-03-16 10:25:12,2023-03-16 10:32:43,invalid_ssl_cert,completed,invalid_ssl_cert,invalid_ssl_cert,completed,FALSE,amazonaws.com,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
athensoh.org,athensoh.org,,,,,,,,,,,,,,,2023-03-16 10:25:11,2023-03-16 10:32:52,timeout,unknown_error,timeout,timeout,completed,FALSE,awsglobalaccelerator.com,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cedarbluff-al.org,cedarbluff-al.org,,,,,,,,,,,,,,,2023-03-16 10:25:12,2023-03-16 10:32:52,unknown_error,unknown_error,unknown_error,unknown_error,completed,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
centralfallsri.us,centralfallsri.us,,,,,,,,,,,,,,,2023-03-16 10:25:12,2023-03-16 10:32:53,dns_resolution_error,unknown_error,dns_resolution_error,dns_resolution_error,completed,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
brightonwi.com,brightonwi.com,,,,,,,,,,,,,,,2023-03-16 10:25:12,2023-03-16 10:33:50,timeout,unknown_error,timeout,timeout,completed,FALSE,amazonaws.com,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cfcnnj.org,cfcnnj.org,,,,,,,,,,,,,,,2023-03-16 10:25:12,2023-03-16 10:33:51,dns_resolution_error,unknown_error,dns_resolution_error,dns_resolution_error,completed,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cfctexasgulfcoast.org,cfctexasgulfcoast.org,,,,,,,,,,,,,,,2023-03-16 10:25:12,2023-03-16 10:33:51,dns_resolution_error,unknown_error,dns_resolution_error,dns_resolution_error,completed,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cfe-dmha.org,cfe-dmha.org,,,,,,,,,,,,,,,2023-03-16 10:25:12,2023-03-16 10:33:51,dns_resolution_error,unknown_error,dns_resolution_error,dns_resolution_error,completed,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
calvin-coolidge.org,calvin-coolidge.org,,,,,,,,,,,,,,,2023-03-16 10:25:12,2023-03-16 10:33:58,timeout,unknown_error,timeout,timeout,completed,FALSE,awsglobalaccelerator.com,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
carverma.org,carverma.org,,,,,,,,,,,,,,,2023-03-16 10:25:12,2023-03-16 10:33:59,timeout,unknown_error,timeout,timeout,completed,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ci.alice.tx.us,tx.us,,,,,,,,,,,,,,TRUE,2023-03-16 10:25:12,2023-03-16 10:33:59,invalid_ssl_cert,completed,invalid_ssl_cert,invalid_ssl_cert,completed,FALSE,awsglobalaccelerator.com,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chestersc.org,chestersc.org,https://www.chestersc.org/,chestersc.org,www.chestersc.org,/home,text/html,TRUE,TRUE,TRUE,FALSE,,,,200,TRUE,2023-03-16 10:25:12,2023-03-16 10:34:00,completed,completed,completed,completed,completed,FALSE,,FALSE,FALSE,FALSE,FALSE,,FALSE,0,0,0,0,0,0,0,0,,0,,,"Chester, South Carolina Home Page",,FALSE,https://chestersc.org/robots.txt,TRUE,TRUE,FALSE,200,unknown,3826,20,,https://www.chestersc.org/sitemap.xml,TRUE,TRUE,TRUE,200,text/xml,116047,0,0,"fonts.googleapis.com,fonts.gstatic.com,www.google-analytics.com,www.googletagmanager.com",4,"""password"",type=""password""",FALSE,
ci.broomfield.co.us,co.us,,,,,,,,,,,,,,,2023-03-16 10:25:12,2023-03-16 10:34:01,dns_resolution_error,unknown_error,dns_resolution_error,dns_resolution_error,completed,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ci.carteret.nj.us,nj.us,,,,,,,,,,,,,,,2023-03-16 10:25:12,2023-03-16 10:34:03,unknown_error,unknown_error,unknown_error,unknown_error,completed,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ci.clute.tx.us,tx.us,,,,,,,,,,,,,,TRUE,2023-03-16 10:25:12,2023-03-16 10:34:04,unknown_error,completed,completed,completed,completed,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,https://ci.clute.tx.us/robots.txt,FALSE,FALSE,FALSE,404,text/html,,,,https://ci.clute.tx.us/sitemap.xml,FALSE,FALSE,FALSE,404,text/html,,,,,,,,
cerritos.us,cerritos.us,,,,,,,,,,,,,,,2023-03-16 10:25:12,2023-03-16 10:34:08,timeout,unknown_error,timeout,timeout,completed,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ci.bend.or.us,or.us,,,,,,,,,,,,,,TRUE,2023-03-16 10:25:12,2023-03-16 10:34:09,connection_reset,completed,connection_reset,connection_reset,completed,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ci.ferndale.wa.us,wa.us,,,,,,,,,,,,,,,2023-03-16 10:25:12,2023-03-16 10:34:10,dns_resolution_error,unknown_error,dns_resolution_error,dns_resolution_error,completed,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ci.fitchburg.ma.us,ma.us,,,,,,,,,,,,,,,2023-03-16 10:25:12,2023-03-16 10:34:11,connection_reset,unknown_error,connection_reset,connection_reset,completed,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ci.harker-heights.tx.us,tx.us,,,,,,,,,,,,,,,2023-03-16 10:25:12,2023-03-16 10:34:11,connection_refused,unknown_error,connection_refused,connection_refused,completed,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ci.irving.tx.us,tx.us,,,,,,,,,,,,,,,2023-03-16 10:25:12,2023-03-16 10:34:12,connection_reset,unknown_error,connection_reset,connection_reset,completed,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ci.levelland.tx.us,tx.us,,,,,,,,,,,,,,,2023-03-16 10:25:12,2023-03-16 10:34:12,connection_reset,unknown_error,connection_reset,connection_reset,completed,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ci.lumberton.nc.us,nc.us,,,,,,,,,,,,,,,2023-03-16 10:25:12,2023-03-16 10:34:13,unknown_error,unknown_error,unknown_error,unknown_error,completed,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
